season,series_id,series_name,mode,use,species,planting_type,seeds_per_hole,young_plants_tray,sowing_date,planting_date,first_harvest_date,last_harvest_date,block_area,block_density,block_spacing_rows,block_spacing_plants,bed_length,bed_density,bed_rows,bed_spacing_plants,finished,harvest_unit,yield_expected_area,variety_name,variety_part
2026,,Laitue cycle court été plein champ Feuille de chêne verte Lenir S9,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-02-02,2026-03-02,2026-04-06,2026-04-20,,,,,3.4,,14.0,30.0,,unit,3.6,Feuille de chêne verte Lenir,100
2025,,Laitue cycle court été plein champ Laitue verte Vilandry S11,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-02-17,2025-03-17,2025-04-21,2025-05-05,,,,,4.1,,14.0,30.0,,unit,3.6,Laitue verte Vilandry,100
2026,,Laitue cycle court été plein champ Laitue verte Vilandry S11,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-02-16,2026-03-16,2026-04-20,2026-05-04,,,,,4.1,,14.0,30.0,,unit,3.6,Laitue verte Vilandry,100
2025,,Laitue cycle court été plein champ Laitue verte Vilandry S13,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-03-03,2025-03-31,2025-05-05,2025-05-19,,,,,4.1,,14.0,30.0,,unit,3.6,Laitue verte Vilandry,100
2026,,Laitue cycle court été plein champ Laitue verte Vilandry S13,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-03-02,2026-03-30,2026-05-04,2026-05-18,,,,,4.1,,14.0,30.0,,unit,3.6,Laitue verte Vilandry,100
2025,,Laitue cycle court été plein champ Laitue verte Vilandry S15,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-03-17,2025-04-14,2025-05-19,2025-06-02,,,,,4.1,,14.0,30.0,,unit,3.6,Laitue verte Vilandry,100
2026,,Laitue cycle court été plein champ Laitue verte Vilandry S15,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-03-16,2026-04-13,2026-05-18,2026-06-01,,,,,4.1,,14.0,30.0,,unit,3.6,Laitue verte Vilandry,100
2025,,Laitue cycle court été plein champ Laitue verte Vilandry S17,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-03-31,2025-04-28,2025-06-02,2025-06-16,,,,,4.1,,14.0,30.0,,unit,3.6,Laitue verte Vilandry,100
2026,,Laitue cycle court été plein champ Laitue verte Vilandry S17,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-03-30,2026-04-27,2026-06-01,2026-06-15,,,,,4.1,,14.0,30.0,,unit,3.6,Laitue verte Vilandry,100
2025,,Laitue cycle court été plein champ Laitue verte Vilandry S19,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-04-14,2025-05-12,2025-06-16,2025-06-30,,,,,4.1,,14.0,30.0,,unit,3.6,Laitue verte Vilandry,100
2026,,Laitue cycle court été plein champ Laitue verte Vilandry S19,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-04-13,2026-05-11,2026-06-15,2026-06-29,,,,,4.1,,14.0,30.0,,unit,3.6,Laitue verte Vilandry,100
2025,,Laitue cycle court été plein champ Laitue verte Vilandry S21,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-04-28,2025-05-26,2025-06-30,2025-07-14,,,,,4.1,,14.0,30.0,,unit,3.6,Laitue verte Vilandry,100
2026,,Laitue cycle court été plein champ Laitue verte Vilandry S21,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-04-27,2026-05-25,2026-06-29,2026-07-13,,,,,4.1,,14.0,30.0,,unit,3.6,Laitue verte Vilandry,100
2025,,Laitue cycle court été plein champ Laitue verte Vilandry S23,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-05-12,2025-06-09,2025-07-14,2025-07-28,,,,,4.1,,14.0,30.0,,unit,3.6,Laitue verte Vilandry,100
2026,,Laitue cycle court été plein champ Laitue verte Vilandry S23,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-05-11,2026-06-08,2026-07-13,2026-07-27,,,,,4.1,,14.0,30.0,,unit,3.6,Laitue verte Vilandry,100
2025,,Laitue cycle court été plein champ Laitue verte Vilandry S25,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-05-26,2025-06-23,2025-07-28,2025-08-11,,,,,4.1,,14.0,30.0,,unit,3.6,Laitue verte Vilandry,100
2026,,Laitue cycle court été plein champ Laitue verte Vilandry S25,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-05-25,2026-06-22,2026-07-27,2026-08-10,,,,,4.1,,14.0,30.0,,unit,3.6,Laitue verte Vilandry,100
2025,,Laitue cycle court été plein champ Laitue verte Vilandry S27,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-06-09,2025-07-07,2025-08-11,2025-08-25,,,,,4.1,,14.0,30.0,,unit,3.6,Laitue verte Vilandry,100
2026,,Laitue cycle court été plein champ Laitue verte Vilandry S27,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-06-08,2026-07-06,2026-08-10,2026-08-24,,,,,4.1,,14.0,30.0,,unit,3.6,Laitue verte Vilandry,100
2025,,Laitue cycle court été plein champ Laitue verte Vilandry S29,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-06-23,2025-07-21,2025-08-25,2025-09-08,,,,,4.1,,14.0,30.0,,unit,3.6,Laitue verte Vilandry,100
2026,,Laitue cycle court été plein champ Laitue verte Vilandry S29,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-06-22,2026-07-20,2026-08-24,2026-09-07,,,,,4.1,,14.0,30.0,,unit,3.6,Laitue verte Vilandry,100
2025,,Laitue cycle court été plein champ Laitue verte Vilandry S31,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-07-07,2025-08-04,2025-09-08,2025-09-22,,,,,4.1,,14.0,30.0,,unit,3.6,Laitue verte Vilandry,100
2026,,Laitue cycle court été plein champ Laitue verte Vilandry S31,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-07-06,2026-08-03,2026-09-07,2026-09-21,,,,,4.1,,14.0,30.0,,unit,3.6,Laitue verte Vilandry,100
2025,,Laitue cycle court été plein champ Laitue verte Vilandry S33,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-07-21,2025-08-18,2025-09-22,2025-10-06,,,,,4.1,,14.0,30.0,,unit,3.6,Laitue verte Vilandry,100
2026,,Laitue cycle court été plein champ Laitue verte Vilandry S33,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-07-20,2026-08-17,2026-09-21,2026-10-05,,,,,4.1,,14.0,30.0,,unit,3.6,Laitue verte Vilandry,100
2025,,Laitue cycle court été plein champ Laitue verte Vilandry S35,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-08-04,2025-09-01,2025-10-06,2025-10-20,,,,,4.1,,14.0,30.0,,unit,3.6,Laitue verte Vilandry,100
2026,,Laitue cycle court été plein champ Laitue verte Vilandry S35,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-08-03,2026-08-31,2026-10-05,2026-10-19,,,,,4.1,,14.0,30.0,,unit,3.6,Laitue verte Vilandry,100
2025,,Laitue cycle court été plein champ Laitue verte Vilandry S7,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-01-20,2025-02-17,2025-03-24,2025-04-07,,,,,4.1,,14.0,30.0,,unit,3.6,Laitue verte Vilandry,100
2026,,Laitue cycle court été plein champ Laitue verte Vilandry S7,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-01-19,2026-02-16,2026-03-23,2026-04-06,,,,,4.1,,14.0,30.0,,unit,3.6,Laitue verte Vilandry,100
2025,,Laitue cycle court été plein champ Laitue verte Vilandry S9,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-02-03,2025-03-03,2025-04-07,2025-04-21,,,,,4.1,,14.0,30.0,,unit,3.6,Laitue verte Vilandry,100
2026,,Laitue cycle court été plein champ Laitue verte Vilandry S9,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-02-02,2026-03-02,2026-04-06,2026-04-20,,,,,4.1,,14.0,30.0,,unit,3.6,Laitue verte Vilandry,100
2025,,Laitue cycle court été plein champ Rougette Ketale S11,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-02-17,2025-03-17,2025-04-21,2025-05-05,,,,,4.5,,14.0,30.0,,unit,3.6,Rougette Ketale,100
2026,,Laitue cycle court été plein champ Rougette Ketale S11,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-02-16,2026-03-16,2026-04-20,2026-05-04,,,,,4.5,,14.0,30.0,,unit,3.6,Rougette Ketale,100
2025,,Laitue cycle court été plein champ Rougette Ketale S13,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-03-03,2025-03-31,2025-05-05,2025-05-19,,,,,4.5,,14.0,30.0,,unit,3.6,Rougette Ketale,100
2026,,Laitue cycle court été plein champ Rougette Ketale S13,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-03-02,2026-03-30,2026-05-04,2026-05-18,,,,,4.5,,14.0,30.0,,unit,3.6,Rougette Ketale,100
2025,,Laitue cycle court été plein champ Rougette Ketale S15,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-03-17,2025-04-14,2025-05-19,2025-06-02,,,,,4.5,,14.0,30.0,,unit,3.6,Rougette Ketale,100
2026,,Laitue cycle court été plein champ Rougette Ketale S15,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-03-16,2026-04-13,2026-05-18,2026-06-01,,,,,4.5,,14.0,30.0,,unit,3.6,Rougette Ketale,100
2025,,Laitue cycle court été plein champ Rougette Ketale S17,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-03-31,2025-04-28,2025-06-02,2025-06-16,,,,,4.5,,14.0,30.0,,unit,3.6,Rougette Ketale,100
2026,,Laitue cycle court été plein champ Rougette Ketale S17,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-03-30,2026-04-27,2026-06-01,2026-06-15,,,,,4.5,,14.0,30.0,,unit,3.6,Rougette Ketale,100
2025,,Laitue cycle court été plein champ Rougette Ketale S19,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-04-14,2025-05-12,2025-06-16,2025-06-30,,,,,4.5,,14.0,30.0,,unit,3.6,Rougette Ketale,100
2026,,Laitue cycle court été plein champ Rougette Ketale S19,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-04-13,2026-05-11,2026-06-15,2026-06-29,,,,,4.5,,14.0,30.0,,unit,3.6,Rougette Ketale,100
2025,,Laitue cycle court été plein champ Rougette Ketale S21,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-04-28,2025-05-26,2025-06-30,2025-07-14,,,,,4.5,,14.0,30.0,,unit,3.6,Rougette Ketale,100
2026,,Laitue cycle court été plein champ Rougette Ketale S21,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-04-27,2026-05-25,2026-06-29,2026-07-13,,,,,4.5,,14.0,30.0,,unit,3.6,Rougette Ketale,100
2025,,Laitue cycle court été plein champ Rougette Ketale S23,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-05-12,2025-06-09,2025-07-14,2025-07-28,,,,,4.5,,14.0,30.0,,unit,3.6,Rougette Ketale,100
2026,,Laitue cycle court été plein champ Rougette Ketale S23,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-05-11,2026-06-08,2026-07-13,2026-07-27,,,,,4.5,,14.0,30.0,,unit,3.6,Rougette Ketale,100
2025,,Laitue cycle court été plein champ Rougette Ketale S25,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-05-26,2025-06-23,2025-07-28,2025-08-11,,,,,4.5,,14.0,30.0,,unit,3.6,Rougette Ketale,100
2026,,Laitue cycle court été plein champ Rougette Ketale S25,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-05-25,2026-06-22,2026-07-27,2026-08-10,,,,,4.5,,14.0,30.0,,unit,3.6,Rougette Ketale,100
2025,,Laitue cycle court été plein champ Rougette Ketale S27,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-06-09,2025-07-07,2025-08-11,2025-08-25,,,,,4.5,,14.0,30.0,,unit,3.6,Rougette Ketale,100
2026,,Laitue cycle court été plein champ Rougette Ketale S27,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-06-08,2026-07-06,2026-08-10,2026-08-24,,,,,4.5,,14.0,30.0,,unit,3.6,Rougette Ketale,100
2025,,Laitue cycle court été plein champ Rougette Ketale S29,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-06-23,2025-07-21,2025-08-25,2025-09-08,,,,,4.5,,14.0,30.0,,unit,3.6,Rougette Ketale,100
2026,,Laitue cycle court été plein champ Rougette Ketale S29,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-06-22,2026-07-20,2026-08-24,2026-09-07,,,,,4.5,,14.0,30.0,,unit,3.6,Rougette Ketale,100
2025,,Laitue cycle court été plein champ Rougette Ketale S31,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-07-07,2025-08-04,2025-09-08,2025-09-22,,,,,4.5,,14.0,30.0,,unit,3.6,Rougette Ketale,100
2026,,Laitue cycle court été plein champ Rougette Ketale S31,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-07-06,2026-08-03,2026-09-07,2026-09-21,,,,,4.5,,14.0,30.0,,unit,3.6,Rougette Ketale,100
2025,,Laitue cycle court été plein champ Rougette Ketale S33,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-07-21,2025-08-18,2025-09-22,2025-10-06,,,,,4.5,,14.0,30.0,,unit,3.6,Rougette Ketale,100
2026,,Laitue cycle court été plein champ Rougette Ketale S33,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-07-20,2026-08-17,2026-09-21,2026-10-05,,,,,4.5,,14.0,30.0,,unit,3.6,Rougette Ketale,100
2025,,Laitue cycle court été plein champ Rougette Ketale S35,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-08-04,2025-09-01,2025-10-06,2025-10-20,,,,,4.5,,14.0,30.0,,unit,3.6,Rougette Ketale,100
2026,,Laitue cycle court été plein champ Rougette Ketale S35,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-08-03,2026-08-31,2026-10-05,2026-10-19,,,,,4.5,,14.0,30.0,,unit,3.6,Rougette Ketale,100
2025,,Laitue cycle court été plein champ Rougette Ketale S7,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-01-20,2025-02-17,2025-03-24,2025-04-07,,,,,4.5,,14.0,30.0,,unit,3.6,Rougette Ketale,100
2026,,Laitue cycle court été plein champ Rougette Ketale S7,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-01-19,2026-02-16,2026-03-23,2026-04-06,,,,,4.5,,14.0,30.0,,unit,3.6,Rougette Ketale,100
2025,,Laitue cycle court été plein champ Rougette Ketale S9,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2025-02-03,2025-03-03,2025-04-07,2025-04-21,,,,,4.5,,14.0,30.0,,unit,3.6,Rougette Ketale,100
2026,,Laitue cycle court été plein champ Rougette Ketale S9,open-field,bed,Laitue,young-plant,1.0,Plaque de 100,2026-02-02,2026-03-02,2026-04-06,2026-04-20,,,,,4.5,,14.0,30.0,,unit,3.6,Rougette Ketale,100
2025,,Laitue d'automne sous abri Batavia verte d'abri Liboga S43,greenhouse,bed,Laitue,young-plant,1.0,Plaque de 100,2025-10-06,2025-10-27,2025-12-22,2026-01-19,,,,,3.8,,14.0,30.0,,unit,5.8,Batavia verte d'abri Liboga,100
2026,,Laitue d'automne sous abri Batavia verte d'abri Liboga S43,greenhouse,bed,Laitue,young-plant,1.0,Plaque de 100,2026-10-05,2026-10-26,2026-12-21,2027-01-11,,,,,3.8,,14.0,30.0,,unit,5.8,Batavia verte d'abri Liboga,100
2025,,Laitue d'automne sous abri Batavia verte d'abri Liboga S46,greenhouse,bed,Laitue,young-plant,1.0,Plaque de 100,2025-10-27,2025-11-17,2026-01-12,2026-02-16,,,,,3.8,,14.0,30.0,,unit,5.8,Batavia verte d'abri Liboga,100
2026,,Laitue d'automne sous abri Batavia verte d'abri Liboga S46,greenhouse,bed,Laitue,young-plant,1.0,Plaque de 100,2026-10-26,2026-11-16,2027-01-04,2027-02-08,,,,,3.8,,14.0,30.0,,unit,5.8,Batavia verte d'abri Liboga,100
2025,,Laitue d'automne sous abri Batavia verte d'abri Liboga S5,greenhouse,bed,Laitue,young-plant,1.0,Plaque de 100,2026-01-12,2026-02-02,2026-03-30,2026-05-04,,,,,3.8,,14.0,30.0,,unit,5.8,Batavia verte d'abri Liboga,100
2026,,Laitue d'automne sous abri Batavia verte d'abri Liboga S5,greenhouse,bed,Laitue,young-plant,1.0,Plaque de 100,2027-01-11,2027-02-01,2027-03-29,2027-05-03,,,,,3.8,,14.0,30.0,,unit,5.8,Batavia verte d'abri Liboga,100
2025,,Laitue d'automne sous abri Batavia verte d'abri Liboga S7,greenhouse,bed,Laitue,young-plant,1.0,Plaque de 100,2026-01-26,2026-02-16,2026-04-13,2026-05-18,,,,,3.8,,14.0,30.0,,unit,5.8,Batavia verte d'abri Liboga,100
2026,,Laitue d'automne sous abri Batavia verte d'abri Liboga S7,greenhouse,bed,Laitue,young-plant,1.0,Plaque de 100,2027-01-25,2027-02-15,2027-04-12,2027-05-17,,,,,3.8,,14.0,30.0,,unit,5.8,Batavia verte d'abri Liboga,100
2025,,Laitue d'automne sous abri Feuille de chêne rouge Boucan S43,greenhouse,bed,Laitue,young-plant,1.0,Plaque de 100,2025-10-06,2025-10-27,2025-12-22,2026-01-19,,,,,3.8,,14.0,30.0,,unit,5.8,Feuille de chêne rouge Boucan,100
2026,,Laitue d'automne sous abri Feuille de chêne rouge Boucan S43,greenhouse,bed,Laitue,young-plant,1.0,Plaque de 100,2026-10-05,2026-10-26,2026-12-21,2027-01-11,,,,,3.8,,14.0,30.0,,unit,5.8,Feuille de chêne rouge Boucan,100
2025,,Laitue d'automne sous abri Feuille de chêne rouge Boucan S46,greenhouse,bed,Laitue,young-plant,1.0,Plaque de 100,2025-10-27,2025-11-17,2026-01-12,2026-02-16,,,,,3.8,,14.0,30.0,,unit,5.8,Feuille de chêne rouge Boucan,100
2026,,Laitue d'automne sous abri Feuille de chêne rouge Boucan S46,greenhouse,bed,Laitue,young-plant,1.0,Plaque de 100,2026-10-26,2026-11-16,2027-01-04,2027-02-08,,,,,3.8,,14.0,30.0,,unit,5.8,Feuille de chêne rouge Boucan,100
2025,,Laitue d'automne sous abri Feuille de chêne rouge Boucan S5,greenhouse,bed,Laitue,young-plant,1.0,Plaque de 100,2026-01-12,2026-02-02,2026-03-30,2026-05-04,,,,,3.8,,14.0,30.0,,unit,5.8,Feuille de chêne rouge Boucan,100
2026,,Laitue d'automne sous abri Feuille de chêne rouge Boucan S5,greenhouse,bed,Laitue,young-plant,1.0,Plaque de 100,2027-01-11,2027-02-01,2027-03-29,2027-05-03,,,,,3.8,,14.0,30.0,,unit,5.8,Feuille de chêne rouge Boucan,100
2025,,Laitue d'automne sous abri Feuille de chêne rouge Boucan S7,greenhouse,bed,Laitue,young-plant,1.0,Plaque de 100,2026-01-26,2026-02-16,2026-04-13,2026-05-18,,,,,3.8,,14.0,30.0,,unit,5.8,Feuille de chêne rouge Boucan,100
2026,,Laitue d'automne sous abri Feuille de chêne rouge Boucan S7,greenhouse,bed,Laitue,young-plant,1.0,Plaque de 100,2027-01-25,2027-02-15,2027-04-12,2027-05-17,,,,,3.8,,14.0,30.0,,unit,5.8,Feuille de chêne rouge Boucan,100
2025,,Laitue d'automne sous abri Feuille de chêne verte Kiela S43,greenhouse,bed,Laitue,young-plant,1.0,Plaque de 100,2025-10-06,2025-10-27,2025-12-22,2026-01-19,,,,,3.8,,14.0,30.0,,unit,5.8,Feuille de chêne verte Kiela,100
2026,,Laitue d'automne sous abri Feuille de chêne verte Kiela S43,greenhouse,bed,Laitue,young-plant,1.0,Plaque de 100,2026-10-05,2026-10-26,2026-12-21,2027-01-11,,,,,3.8,,14.0,30.0,,unit,5.8,Feuille de chêne verte Kiela,100
2025,,Laitue d'automne sous abri Feuille de chêne verte Kiela S46,greenhouse,bed,Laitue,young-plant,1.0,Plaque de 100,2025-10-27,2025-11-17,2026-01-12,2026-02-16,,,,,3.8,,14.0,30.0,,unit,5.8,Feuille de chêne verte Kiela,100
2026,,Laitue d'automne sous abri Feuille de chêne verte Kiela S46,greenhouse,bed,Laitue,young-plant,1.0,Plaque de 100,2026-10-26,2026-11-16,2027-01-04,2027-02-08,,,,,3.8,,14.0,30.0,,unit,5.8,Feuille de chêne verte Kiela,100
2025,,Laitue d'automne sous abri Feuille de chêne verte Kiela S5,greenhouse,bed,Laitue,young-plant,1.0,Plaque de 100,2026-01-12,2026-02-02,2026-03-30,2026-05-04,,,,,3.8,,14.0,30.0,,unit,5.8,Feuille de chêne verte Kiela,100
2026,,Laitue d'automne sous abri Feuille de chêne verte Kiela S5,greenhouse,bed,Laitue,young-plant,1.0,Plaque de 100,2027-01-11,2027-02-01,2027-03-29,2027-05-03,,,,,3.8,,14.0,30.0,,unit,5.8,Feuille de chêne verte Kiela,100
2025,,Laitue d'automne sous abri Feuille de chêne verte Kiela S7,greenhouse,bed,Laitue,young-plant,1.0,Plaque de 100,2026-01-26,2026-02-16,2026-04-13,2026-05-18,,,,,3.8,,14.0,30.0,,unit,5.8,Feuille de chêne verte Kiela,100
2026,,Laitue d'automne sous abri Feuille de chêne verte Kiela S7,greenhouse,bed,Laitue,young-plant,1.0,Plaque de 100,2027-01-25,2027-02-15,2027-04-12,2027-05-17,,,,,3.8,,14.0,30.0,,unit,5.8,Feuille de chêne verte Kiela,100
2025,,Laitue d'automne sous abri Laitue verte d’abri Bretzel S43,greenhouse,bed,Laitue,young-plant,1.0,Plaque de 100,2025-10-06,2025-10-27,2025-12-22,2026-01-19,,,,,3.8,,14.0,30.0,,unit,5.8,Laitue verte d’abri Bretzel,100
2026,,Laitue d'automne sous abri Laitue verte d’abri Bretzel S43,greenhouse,bed,Laitue,young-plant,1.0,Plaque de 100,2026-10-05,2026-10-26,2026-12-21,2027-01-11,,,,,3.8,,14.0,30.0,,unit,5.8,Laitue verte d’abri Bretzel,100
2025,,Laitue d'automne sous abri Laitue verte d’abri Bretzel S46,greenhouse,bed,Laitue,young-plant,1.0,Plaque de 100,2025-10-27,2025-11-17,2026-01-12,2026-02-16,,,,,3.8,,14.0,30.0,,unit,5.8,Laitue verte d’abri Bretzel,100
2026,,Laitue d'automne sous abri Laitue verte d’abri Bretzel S46,greenhouse,bed,Laitue,young-plant,1.0,Plaque de 100,2026-10-26,2026-11-16,2027-01-04,2027-02-08,,,,,3.8,,14.0,30.0,,unit,5.8,Laitue verte d’abri Bretzel,100
2025,,Laitue d'automne sous abri Laitue verte d’abri Bretzel S5,greenhouse,bed,Laitue,young-plant,1.0,Plaque de 100,2026-01-12,2026-02-02,2026-03-30,2026-05-04,,,,,3.8,,14.0,30.0,,unit,5.8,Laitue verte d’abri Bretzel,100
2026,,Laitue d'automne sous abri Laitue verte d’abri Bretzel S5,greenhouse,bed,Laitue,young-plant,1.0,Plaque de 100,2027-01-11,2027-02-01,2027-03-29,2027-05-03,,,,,3.8,,14.0,30.0,,unit,5.8,Laitue verte d’abri Bretzel,100
2025,,Laitue d'automne sous abri Laitue verte d’abri Bretzel S7,greenhouse,bed,Laitue,young-plant,1.0,Plaque de 100,2026-01-26,2026-02-16,2026-04-13,2026-05-18,,,,,3.8,,14.0,30.0,,unit,5.8,Laitue verte d’abri Bretzel,100
2026,,Laitue d'automne sous abri Laitue verte d’abri Bretzel S7,greenhouse,bed,Laitue,young-plant,1.0,Plaque de 100,2027-01-25,2027-02-15,2027-04-12,2027-05-17,,,,,3.8,,14.0,30.0,,unit,5.8,Laitue verte d’abri Bretzel,100
2025,,livèche officinale S10,open-field,bed,Livèche officinale,young-plant,3.0,Plaque de 100,2025-02-10,2025-03-10,2025-05-05,2025-10-20,,,,,10.0,,1.0,50.0,,bunch,1.0,Livèche officinale,100
2026,,livèche officinale S10,open-field,bed,Livèche officinale,young-plant,3.0,Plaque de 100,2026-02-09,2026-03-09,2026-05-04,2026-10-19,,,,,10.0,,1.0,50.0,,bunch,1.0,Livèche officinale,100
2025,,Mâche Clara S2,greenhouse,bed,Mâche,young-plant,7.0,Plaque de 150,2025-12-29,2026-01-12,2026-02-09,2026-02-23,,,,,18.4,,14.0,14.0,,kg,1.0,Klara,100
2026,,Mâche Clara S2,greenhouse,bed,Mâche,young-plant,7.0,Plaque de 150,2026-12-28,2027-01-11,2027-02-08,2027-02-22,,,,,18.4,,14.0,14.0,,kg,1.0,Klara,100
2025,,Mâche Clara S35,greenhouse,bed,Mâche,young-plant,7.0,Plaque de 150,2025-08-18,2025-09-01,2025-09-29,2025-10-13,,,,,18.4,,14.0,14.0,,kg,1.0,Klara,100
2026,,Mâche Clara S35,greenhouse,bed,Mâche,young-plant,7.0,Plaque de 150,2026-08-17,2026-08-31,2026-09-28,2026-10-12,,,,,18.4,,14.0,14.0,,kg,1.0,Klara,100
2025,,Mâche Clara S37,greenhouse,bed,Mâche,young-plant,7.0,Plaque de 150,2025-09-01,2025-09-15,2025-10-13,2025-10-27,,,,,28.2,,14.0,14.0,,kg,1.0,Klara,100
2026,,Mâche Clara S37,greenhouse,bed,Mâche,young-plant,7.0,Plaque de 150,2026-08-31,2026-09-14,2026-10-12,2026-10-26,,,,,28.2,,14.0,14.0,,kg,1.0,Klara,100
2025,,Mâche Clara S39,greenhouse,bed,Mâche,young-plant,7.0,Plaque de 150,2025-09-15,2025-09-29,2025-10-27,2025-11-10,,,,,18.4,,14.0,14.0,,kg,1.0,Klara,100
2026,,Mâche Clara S39,greenhouse,bed,Mâche,young-plant,7.0,Plaque de 150,2026-09-14,2026-09-28,2026-10-26,2026-11-09,,,,,18.4,,14.0,14.0,,kg,1.0,Klara,100
2025,,Mâche Clara S41,greenhouse,bed,Mâche,young-plant,7.0,Plaque de 150,2025-09-29,2025-10-13,2025-11-10,2025-11-24,,,,,18.4,,14.0,14.0,,kg,1.0,Klara,100
2025,,Mâche Clara S41,greenhouse,bed,Mâche,young-plant,7.0,Plaque de 150,2025-09-29,2025-10-13,2025-11-10,2025-11-24,,,,,18.4,,14.0,14.0,,kg,1.0,Klara,100
2026,,Mâche Clara S41,greenhouse,bed,Mâche,young-plant,7.0,Plaque de 150,2026-09-28,2026-10-12,2026-11-09,2026-11-23,,,,,18.4,,14.0,14.0,,kg,1.0,Klara,100
2025,,Mâche Clara S43,greenhouse,bed,Mâche,young-plant,7.0,Plaque de 150,2025-10-13,2025-10-27,2025-11-24,2025-12-08,,,,,18.4,,14.0,14.0,,kg,1.0,Klara,100
2026,,Mâche Clara S43,greenhouse,bed,Mâche,young-plant,7.0,Plaque de 150,2026-10-12,2026-10-26,2026-11-23,2026-12-07,,,,,18.4,,14.0,14.0,,kg,1.0,Klara,100
2025,,Mâche Clara S45,greenhouse,bed,Mâche,young-plant,7.0,Plaque de 150,2025-10-27,2025-11-10,2025-12-08,2025-12-22,,,,,18.4,,14.0,14.0,,kg,1.0,Klara,100
2026,,Mâche Clara S45,greenhouse,bed,Mâche,young-plant,7.0,Plaque de 150,2026-10-26,2026-11-09,2026-12-07,2026-12-21,,,,,18.4,,14.0,14.0,,kg,1.0,Klara,100
2025,,Mâche Clara S47,greenhouse,bed,Mâche,young-plant,7.0,Plaque de 150,2025-11-10,2025-11-24,2025-12-22,2026-01-05,,,,,18.4,,14.0,14.0,,kg,1.0,Klara,100
